0
0.000193320701767055	0.537383263377621	0.641719665889714	5	1
0.000107712335396430	0.459861229744397	0.115088273734028	5	1
0.000213326401149149	0.459706021032677	0.123995272098571	5	1
0.000179390772887030	0.485983222052399	0.359871003987820	5	1
0.000111785344869358	0.590387547236062	0.606285973143653	5	1
0.000105097625079047	0.622264074398617	0.800559365751613	5	1
0.000298939476560415	0.485697054446323	0.729249480294445	5	1
0.000112354324746979	0.590303210642087	0.724084598750299	5	1
0.000280830228113444	0.377100990496824	0.167806315142936	5	1
0.000255324300888339	0.467206562107900	0.520096814277507	5	1
0.000152073857150564	0.442297732023090	0.0481284953397459	5	1
0.000287773873706274	0.403517331482014	0.0187723170342012	5	1
0.000246693751659353	0.464622858362187	0.510465208544347	5	1
0.000137165351158880	0.480735791043193	0.359388721943367	5	1
0.000189436090779664	0.538297373817681	0.681426728527925	5	1
0.000205225096603636	0.469887209179036	0.327411199455627	5	1
0.000172084220873228	0.604255989425678	0.834146131644689	5	1
0.000112825715735653	0.497374917981245	0.262039752168831	5	1
0.000233949254157298	0.469601050783585	0.271289957877510	5	1
0.000183780843224099	0.517585593630576	0.601209974486198	5	1
0.000117678757655735	0.588424196388069	0.595055836920174	5	1
0.000136477011164400	0.586323833490560	0.792061239756393	5	1
0.000165112668615511	0.485478535692855	0.328035817648607	5	1
0.000256799853977198	0.530600835539884	0.612545815758977	5	1
0.000112745374355797	0.572635315941502	0.738749908418960	5	1
0.000135978386099386	0.529309980608040	0.405373215371540	5	1
0.000261638195894692	0.541563965295171	0.996649028183909	5	1
0.000244321751440832	0.509505425617045	0.855359124999999	5	1
0.000161260382023647	0.581153791932427	0.945275224271258	5	1
0.000274577173118343	0.451927294432940	0.579711451463207	5	1
0.000234896835563863	0.541097761289809	0.828819250831111	5	1
0.000250794561987426	0.371057476757362	0.103032614794384	5	1
0.000113540084210758	0.544110691225842	0.211721561541297	5	1
0.000273662413685253	0.421186682428068	0.222656361587527	5	1
0.000199827624842397	0.435523220098712	0.101465959001461	5	1
0.000137941414909617	0.462947692918165	0.136741993289506	5	1
0.000210773474892083	0.504680939463342	0.510647349535667	5	1
0.000149715321957459	0.504569144405158	0.289445785413827	5	1
0.000223589100096884	0.533448136328002	0.532820497792228	5	1
0.000247826743746403	0.554654843395866	0.936357750188325	5	1
0.000276315045538191	0.534143323012608	0.950648639696042	5	1
